frame,person_id,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
238,0,0.0,0.0,0.0,0.0,0.0,0.0,92.67901611328125,35.32758331298828,0.0,0.0,85.23387145996094,51.41730499267578,106.24485778808594,50.69234085083008,80.81047821044922,72.97499084472656,0.0,0.0,0.0,0.0,0.0,0.0,90.4813232421875,90.96354675292969,103.82132720947266,91.27014923095703,93.47466278076172,123.7156982421875,103.8006820678711,124.04475402832031,100.3485336303711,156.92726135253906,108.28581237792969,157.1721954345703,0
239,0,0.0,0.0,0.0,0.0,0.0,0.0,92.6771011352539,35.32791519165039,0.0,0.0,85.23348236083984,51.41709518432617,106.24369812011719,50.691993713378906,80.81181335449219,72.97334289550781,0.0,0.0,0.0,0.0,0.0,0.0,90.47825622558594,90.9566421508789,103.81842041015625,91.26315307617188,93.47001647949219,123.70024108886719,103.79690551757812,124.02965545654297,100.34701538085938,156.90151977539062,108.28477478027344,157.1458740234375,0
240,0,0.0,0.0,0.0,0.0,0.0,0.0,86.2078857421875,36.966705322265625,0.0,0.0,80.7987060546875,53.48908615112305,105.37384033203125,51.13893127441406,77.01828002929688,76.49067687988281,0.0,0.0,79.88753509521484,95.30551147460938,0.0,0.0,87.7998046875,94.61832427978516,105.24787139892578,94.24613952636719,87.13452911376953,124.76953887939453,106.72203063964844,126.30622863769531,87.21822357177734,153.3256378173828,107.61779022216797,156.13287353515625,0
241,0,0.0,0.0,0.0,0.0,0.0,0.0,87.12322998046875,36.94719696044922,0.0,0.0,82.11605834960938,52.649269104003906,104.0643081665039,51.04410171508789,77.07402038574219,75.28176879882812,0.0,0.0,79.66622161865234,94.62832641601562,0.0,0.0,87.99974060058594,94.19473266601562,103.71788024902344,93.96475982666016,87.6466064453125,124.54566955566406,105.60160064697266,125.52305603027344,87.73238372802734,154.46563720703125,108.51405334472656,156.38616943359375,0
242,0,0.0,0.0,0.0,0.0,0.0,0.0,87.14717102050781,36.955909729003906,0.0,0.0,82.1753921508789,52.60053253173828,103.85835266113281,50.91436767578125,77.1429214477539,75.21400451660156,0.0,0.0,79.44894409179688,95.0593032836914,0.0,0.0,87.89933776855469,93.61284637451172,103.46105194091797,93.31987762451172,87.59983825683594,123.71949768066406,105.6318359375,124.40243530273438,87.60013580322266,153.440185546875,108.6649169921875,154.77865600585938,0
243,0,0.0,0.0,0.0,0.0,0.0,0.0,86.41326904296875,36.68852233886719,0.0,0.0,80.75215148925781,52.83068084716797,104.86981201171875,50.772342681884766,77.40088653564453,75.64636993408203,0.0,0.0,79.64214324951172,95.16087341308594,0.0,0.0,88.0069580078125,93.70125579833984,104.9563980102539,93.55760192871094,87.04125213623047,123.77279663085938,105.65507507324219,126.15859985351562,87.78318786621094,153.44029235839844,106.46755981445312,157.49891662597656,0
244,0,0.0,0.0,0.0,0.0,0.0,0.0,87.15351104736328,36.93961715698242,0.0,0.0,82.17591094970703,52.54296112060547,103.79666137695312,50.884605407714844,77.14478302001953,75.09967803955078,0.0,0.0,79.39787292480469,94.93151092529297,0.0,0.0,87.83756256103516,93.51156616210938,103.34371948242188,93.22703552246094,87.5951156616211,123.626708984375,105.51509094238281,124.31541442871094,87.5996322631836,153.32281494140625,108.49874114990234,154.66705322265625,0
245,0,0.0,0.0,0.0,0.0,0.0,0.0,86.4135513305664,36.66822052001953,0.0,0.0,80.78788757324219,52.82813262939453,104.86714935302734,50.762245178222656,77.4239730834961,75.62451171875,0.0,0.0,79.67076110839844,95.12596893310547,0.0,0.0,88.02870178222656,93.78767395019531,104.97238159179688,93.6209716796875,87.05909729003906,123.99208068847656,105.79935455322266,126.20372772216797,87.82770538330078,153.7882537841797,106.71994018554688,157.52609252929688,0
246,0,0.0,0.0,0.0,0.0,0.0,0.0,80.49652099609375,37.7282829284668,0.0,0.0,73.97164916992188,52.857975006103516,99.64297485351562,51.29904556274414,67.05917358398438,74.04959106445312,104.93485260009766,72.4843978881836,71.61180114746094,88.09494018554688,0.0,0.0,81.16867065429688,91.69669342041016,98.98684692382812,91.32244873046875,82.51976776123047,121.39385986328125,103.26099395751953,119.40263366699219,80.67335510253906,151.03106689453125,104.71998596191406,147.67526245117188,0
247,0,0.0,0.0,0.0,0.0,0.0,0.0,80.51884460449219,37.702667236328125,0.0,0.0,74.02600860595703,52.728675842285156,99.9699935913086,51.17403793334961,66.95386505126953,73.8193359375,105.12313079833984,72.3679428100586,71.43020629882812,87.83341217041016,0.0,0.0,81.23519897460938,91.69171905517578,99.28251647949219,91.3189468383789,82.49628448486328,121.73889923095703,103.78758239746094,119.75535583496094,80.72550964355469,151.77386474609375,105.62364196777344,148.43545532226562,0
248,0,0.0,0.0,0.0,0.0,0.0,0.0,80.5067138671875,37.702632904052734,0.0,0.0,74.0401382446289,52.68946075439453,99.8722152709961,51.17106628417969,67.08440399169922,73.58210754394531,105.14697265625,72.25199890136719,71.254150390625,87.63734436035156,0.0,0.0,81.21141052246094,91.56297302246094,99.18855285644531,91.22149658203125,82.50151824951172,121.67880249023438,103.78257751464844,119.81503295898438,80.74492645263672,151.689453125,105.7117919921875,148.55300903320312,0
249,0,0.0,0.0,0.0,0.0,0.0,0.0,80.4974594116211,37.69752502441406,0.0,0.0,74.0390396118164,52.677490234375,99.84564971923828,51.148929595947266,67.0978775024414,73.55834197998047,105.10922241210938,72.21349334716797,71.21501922607422,87.62324523925781,0.0,0.0,81.20835876464844,91.53973388671875,99.17193603515625,91.19122314453125,82.47113037109375,121.63233947753906,103.73761749267578,119.74271392822266,80.75962829589844,151.635009765625,105.722412109375,148.45565795898438,0
250,0,0.0,0.0,0.0,0.0,0.0,0.0,80.52011108398438,37.6915283203125,0.0,0.0,74.12773132324219,52.60361099243164,99.81637573242188,51.089134216308594,67.13922119140625,73.35337829589844,105.08053588867188,72.08580017089844,71.06806945800781,87.46881866455078,0.0,0.0,81.18448638916016,91.39086151123047,99.07047271728516,91.03185272216797,82.38153076171875,121.45307159423828,103.63764190673828,119.48294067382812,80.785400390625,151.54342651367188,105.79508972167969,148.2022705078125,0
251,0,0.0,0.0,0.0,0.0,0.0,0.0,80.61260986328125,37.71944046020508,0.0,0.0,74.26893615722656,52.63640594482422,99.852783203125,51.10308837890625,67.07952880859375,73.24534606933594,105.14088439941406,72.05867767333984,70.89619445800781,87.16385650634766,0.0,0.0,81.09247589111328,91.20913696289062,98.82771301269531,90.78901672363281,82.47451782226562,120.7654800415039,103.09321594238281,118.54969787597656,80.93928527832031,150.82080078125,104.98746490478516,147.05104064941406,0
252,0,0.0,0.0,0.0,0.0,0.0,0.0,71.24812316894531,37.805320739746094,0.0,0.0,66.83516693115234,54.072017669677734,91.73239135742188,51.34248733520508,65.2557144165039,77.23008728027344,100.1563949584961,74.22023010253906,65.70480346679688,87.80693054199219,0.0,0.0,75.35556030273438,93.53678131103516,92.94053649902344,92.8662109375,75.39795684814453,123.2839584350586,95.43909454345703,121.30421447753906,79.590576171875,152.038818359375,102.263671875,149.08724975585938,0
252,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
253,0,0.0,0.0,0.0,0.0,0.0,0.0,71.21994018554688,37.87501525878906,0.0,0.0,67.48444366455078,54.37749481201172,91.67144775390625,51.24355697631836,65.9605941772461,78.05786895751953,100.27471923828125,74.76333618164062,62.36528015136719,85.87665557861328,0.0,0.0,76.0553970336914,93.8999252319336,93.27892303466797,93.17860412597656,75.41699981689453,123.2996826171875,96.82225799560547,121.72943878173828,79.99288177490234,152.02862548828125,103.7120132446289,149.6123046875,0
253,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
254,0,0.0,0.0,0.0,0.0,0.0,0.0,71.21952056884766,37.8072395324707,0.0,0.0,67.37591552734375,54.339561462402344,91.68526458740234,51.299766540527344,65.83910369873047,78.12791442871094,100.44721984863281,74.87557220458984,62.597320556640625,85.91727447509766,0.0,0.0,75.8866958618164,94.16217803955078,93.20773315429688,93.52674102783203,75.57047271728516,123.60972595214844,97.22516632080078,122.30024719238281,79.93123626708984,152.36663818359375,104.05416107177734,150.44290161132812,0
255,0,0.0,0.0,0.0,0.0,0.0,0.0,71.22970581054688,37.80909729003906,0.0,0.0,67.38417053222656,54.32750701904297,91.65321350097656,51.30155944824219,65.85736846923828,78.11458587646484,100.39678955078125,74.90689086914062,62.549560546875,85.91082763671875,0.0,0.0,75.85370635986328,94.14878845214844,93.14002227783203,93.52230834960938,75.5859146118164,123.62051391601562,97.1800308227539,122.33349609375,80.01414489746094,152.4340057373047,104.04178619384766,150.53982543945312,0
256,0,0.0,0.0,0.0,0.0,0.0,0.0,71.21884155273438,37.715919494628906,0.0,0.0,67.28079986572266,54.30971145629883,91.58810424804688,51.33369445800781,65.77039337158203,78.13138580322266,100.34088897705078,74.95663452148438,62.64815139770508,85.96067810058594,0.0,0.0,75.76756286621094,94.19015502929688,93.09062957763672,93.58625793457031,75.59476470947266,123.6527099609375,97.21781921386719,122.35485076904297,79.96986389160156,152.39791870117188,104.02777099609375,150.49053955078125,0
257,0,0.0,0.0,0.0,0.0,0.0,0.0,71.21993255615234,37.71846008300781,0.0,0.0,67.27790069580078,54.310707092285156,91.60638427734375,51.334632873535156,65.78498077392578,78.13382720947266,100.31573486328125,74.96823120117188,62.649330139160156,85.9590072631836,0.0,0.0,75.75938415527344,94.19775390625,93.09843444824219,93.59072875976562,75.60335540771484,123.65641021728516,97.19346618652344,122.35203552246094,79.98863220214844,152.3933868408203,104.00182342529297,150.46844482421875,0
258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2603530883789,36.474853515625,61.76792907714844,54.168212890625,83.11909484863281,52.16915512084961,64.8890380859375,77.22149658203125,92.64308166503906,74.68568420410156,0.0,0.0,92.05934143066406,95.33203125,71.85667419433594,96.42214965820312,86.79275512695312,96.3641586303711,75.34114837646484,127.70954895019531,91.80829620361328,127.38482666015625,77.97813415527344,156.77789306640625,96.09017944335938,157.25860595703125,0
259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.26945495605469,36.50477600097656,61.677001953125,54.1804084777832,83.13785552978516,52.191158294677734,64.68724060058594,77.24344635009766,92.454833984375,74.53165435791016,0.0,0.0,92.18602752685547,95.21688079833984,71.84520721435547,96.24114227294922,86.83749389648438,96.20782470703125,75.32505798339844,127.58739471435547,91.77317810058594,127.4273910522461,77.79084777832031,156.71310424804688,95.83797454833984,157.56834411621094,0
260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28208923339844,36.485328674316406,61.73749923706055,54.18299865722656,83.09293365478516,52.14592361450195,64.66593170166016,77.24559020996094,92.385009765625,74.474853515625,0.0,0.0,92.43429565429688,95.18114471435547,71.98063659667969,96.17192840576172,86.90650939941406,96.12126922607422,75.31018829345703,127.55010986328125,91.8886947631836,127.35429382324219,77.76460266113281,156.72154235839844,95.96823120117188,157.54608154296875,0
261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28365325927734,36.49193572998047,61.928932189941406,54.17499542236328,83.18350219726562,52.058067321777344,64.64826965332031,77.04403686523438,92.4150161743164,74.55835723876953,0.0,0.0,92.28082275390625,95.36415100097656,71.95989990234375,96.04798889160156,86.79549407958984,95.94866943359375,75.168701171875,127.53437042236328,91.76910400390625,127.29937744140625,77.83302307128906,156.85629272460938,95.96846008300781,157.6761474609375,0
262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63813781738281,54.24956512451172,83.48513793945312,51.654666900634766,65.00407409667969,77.12439727783203,92.69612121582031,74.57588958740234,0.0,0.0,0.0,0.0,72.57495880126953,96.24805450439453,87.14430236816406,95.9453125,75.25899505615234,127.90111541748047,91.91426086425781,127.58197021484375,78.21694946289062,157.3054962158203,96.48809051513672,158.20101928710938,0
263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.66608428955078,54.243011474609375,83.49896240234375,51.64634704589844,65.01548767089844,77.11537170410156,92.6968765258789,74.58462524414062,0.0,0.0,0.0,0.0,72.5870132446289,96.23927307128906,87.14698028564453,95.93255615234375,75.2569808959961,127.88140869140625,91.89518737792969,127.55699157714844,78.22139739990234,157.28103637695312,96.47461700439453,158.1684112548828,0
264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.38317108154297,38.73142623901367,62.29011535644531,54.914581298828125,74.23825073242188,54.09926223754883,0.0,0.0,83.40794372558594,75.1634521484375,0.0,0.0,87.52349090576172,94.84830474853516,68.83287811279297,95.06078338623047,77.36444091796875,95.39703369140625,74.2155532836914,123.97438049316406,80.67875671386719,124.40113830566406,77.30307006835938,153.1995086669922,79.72830200195312,154.227783203125,0
264,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.6146240234375,8.186882019042969,0.0,0.0,142.25918579101562,24.016387939453125,0.0,0.0,0.0,0.0,148.53155517578125,36.13005828857422,151.51776123046875,36.7365608215332,149.77735900878906,57.889183044433594,154.51400756835938,58.23710632324219,145.48519897460938,80.0885009765625,151.83070373535156,80.84141540527344,0
265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.842227935791016,55.247833251953125,73.96748352050781,54.38407897949219,0.0,0.0,83.37762451171875,76.46529388427734,0.0,0.0,0.0,0.0,71.25418090820312,96.5125961303711,78.65347290039062,96.90875244140625,75.7486572265625,126.04864501953125,81.4412841796875,126.91354370117188,79.56089782714844,154.7012939453125,79.9613037109375,155.98538208007812,0
265,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.661376953125,6.435874938964844,0.0,0.0,146.93019104003906,23.487783432006836,0.0,0.0,0.0,0.0,147.4862060546875,37.87995910644531,151.74118041992188,38.37348175048828,149.77291870117188,58.43840026855469,154.7557373046875,61.09600830078125,148.57937622070312,82.29058837890625,152.6450958251953,88.11125946044922,0
266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1281509399414,55.24186325073242,73.88645935058594,54.37001419067383,0.0,0.0,83.29389953613281,76.63113403320312,0.0,0.0,0.0,0.0,71.32478332519531,96.52752685546875,78.51187896728516,96.92822265625,75.7711181640625,126.18190002441406,81.42495727539062,127.09339904785156,79.5953140258789,154.8612060546875,80.17774963378906,156.21603393554688,0
266,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5557861328125,6.6690216064453125,0.0,0.0,146.83358764648438,23.584793090820312,0.0,0.0,0.0,0.0,147.40484619140625,38.02482604980469,151.66256713867188,38.53656768798828,149.8079376220703,58.63719177246094,154.7774658203125,61.29188919067383,148.4234161376953,82.47628784179688,152.57432556152344,88.3170166015625,0
267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20877838134766,38.49568176269531,64.00555419921875,55.19722366333008,73.65357208251953,54.40813064575195,0.0,0.0,83.21293640136719,76.54058074951172,0.0,0.0,0.0,0.0,71.21078491210938,96.42884826660156,78.33124542236328,96.87078094482422,75.65713500976562,125.97068786621094,81.42351531982422,126.89665985107422,79.3310546875,154.6708526611328,80.24385070800781,156.01980590820312,0
267,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5576629638672,6.6857147216796875,0.0,0.0,146.87994384765625,23.567577362060547,0.0,0.0,0.0,0.0,147.39085388183594,38.06721878051758,151.6729278564453,38.579498291015625,149.8260498046875,58.72540283203125,154.79458618164062,61.377140045166016,148.46432495117188,82.63453674316406,152.60044860839844,88.46939086914062,0
268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.03428649902344,55.61020278930664,74.37028503417969,54.62866973876953,76.37837219238281,78.71402740478516,83.57902526855469,77.07005310058594,0.0,0.0,0.0,0.0,71.77570343017578,96.8521728515625,78.70504760742188,97.18415832519531,75.84208679199219,126.31570434570312,81.2813720703125,127.32406616210938,79.93123626708984,154.73974609375,80.33802795410156,156.30902099609375,0
268,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4547576904297,6.615570068359375,0.0,0.0,146.58656311035156,23.535900115966797,0.0,0.0,0.0,0.0,147.51670837402344,37.981048583984375,151.62631225585938,38.483428955078125,149.85128784179688,58.5712890625,154.7195281982422,61.18577575683594,148.48439025878906,82.42613983154297,152.5369873046875,88.1995849609375,0
269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.09550476074219,55.60639572143555,74.31596374511719,54.63836669921875,76.45631408691406,78.73094177246094,83.52754211425781,77.11056518554688,0.0,0.0,0.0,0.0,71.8284912109375,96.84081268310547,78.67729187011719,97.1788330078125,75.88853454589844,126.30071258544922,81.25120544433594,127.3203353881836,79.97396850585938,154.73214721679688,80.29203033447266,156.30963134765625,0
269,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.44615173339844,6.609100341796875,0.0,0.0,146.56341552734375,23.537731170654297,0.0,0.0,0.0,0.0,147.5236358642578,37.96955108642578,151.61935424804688,38.472267150878906,149.85250854492188,58.552181243896484,154.7151641845703,61.165184020996094,148.4755096435547,82.39796447753906,152.52725219726562,88.16758728027344,0
270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.24005126953125,58.10358428955078,71.61289978027344,56.930419921875,77.76859283447266,80.53416442871094,81.42294311523438,79.67930603027344,85.29611206054688,99.36055755615234,85.16461181640625,100.12481689453125,67.15028381347656,99.14105224609375,72.03731536865234,99.01453399658203,70.02371978759766,129.40298461914062,75.06227111816406,130.01022338867188,71.43916320800781,161.22589111328125,73.31295013427734,162.29571533203125,0
270,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.6326904296875,17.002323150634766,134.67837524414062,17.618900299072266,127.36023712158203,39.15797424316406,134.47817993164062,39.89336395263672,128.92459106445312,56.803096771240234,0.0,0.0,131.68011474609375,54.129886627197266,139.49156188964844,54.59928894042969,125.29061126708984,79.26689147949219,144.25650024414062,79.61616516113281,124.7791748046875,103.49392700195312,152.527587890625,103.78993225097656,0
271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.18419647216797,57.8581428527832,71.78136444091797,56.98077392578125,76.075927734375,79.96755981445312,81.51583862304688,79.47906494140625,84.86344909667969,99.38236999511719,85.49242401123047,100.11296844482422,66.33567810058594,98.71644592285156,72.33616638183594,98.71222686767578,69.30645751953125,130.26416015625,75.83464050292969,130.63668823242188,71.21922302246094,163.48138427734375,74.62145233154297,164.34959411621094,0
271,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92803192138672,17.948509216308594,132.74082946777344,18.275543212890625,128.998779296875,38.991580963134766,132.10203552246094,39.39613342285156,130.66748046875,56.85118103027344,0.0,0.0,132.06394958496094,54.68618392944336,137.7744140625,55.03725051879883,126.03026580810547,80.00935363769531,143.68740844726562,79.84368896484375,125.56051635742188,103.78926086425781,152.47335815429688,103.33209991455078,0
272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.80555725097656,57.809547424316406,72.1021957397461,56.89289855957031,75.67874908447266,79.88385772705078,81.62932586669922,79.3128890991211,84.83648681640625,99.314453125,85.51873779296875,99.96322631835938,66.12220764160156,98.49525451660156,72.58179473876953,98.4761734008789,69.25597381591797,130.1304168701172,75.99369812011719,130.4782257080078,71.33406066894531,163.4748992919922,74.77110290527344,164.37716674804688,0
272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.28063201904297,18.998260498046875,133.92303466796875,19.39990997314453,128.71734619140625,39.3488655090332,133.83460998535156,39.88478088378906,130.65179443359375,57.2442741394043,0.0,0.0,131.5316162109375,55.25315475463867,138.5,55.604549407958984,125.51776885986328,79.91096496582031,144.1049041748047,79.84672546386719,125.05713653564453,103.35889434814453,152.59976196289062,103.0045394897461,0
273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.43621826171875,57.79228210449219,72.18328094482422,56.83710479736328,76.18525695800781,79.79736328125,81.5456314086914,79.28550720214844,84.9655990600586,99.26760864257812,85.43154907226562,99.90988159179688,66.41354370117188,98.29535675048828,72.46190643310547,98.24172973632812,69.58850860595703,129.95672607421875,75.73311614990234,130.36178588867188,71.87030792236328,163.1363983154297,74.53211975097656,164.1422576904297,0
273,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.53388977050781,18.891517639160156,133.662841796875,19.283065795898438,129.0931396484375,39.47333526611328,133.40805053710938,39.95676040649414,131.0015106201172,57.56200408935547,0.0,0.0,131.69424438476562,55.06660079956055,138.37001037597656,55.42992401123047,125.48400115966797,79.77203369140625,144.10049438476562,79.82250213623047,124.88307189941406,103.30533599853516,152.57496643066406,103.09498596191406,0
274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70599365234375,57.87958526611328,72.28118896484375,56.92279052734375,76.37500762939453,79.86788940429688,81.52448272705078,79.4296646118164,85.01560974121094,99.48921203613281,85.46739196777344,100.06156921386719,66.66073608398438,98.35276794433594,72.59526062011719,98.28504943847656,69.68077850341797,129.98348999023438,75.73125457763672,130.40269470214844,71.93087768554688,163.14430236816406,74.55073547363281,164.15249633789062,0
274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.66422271728516,18.59001922607422,133.0542755126953,18.890361785888672,129.8213653564453,39.574127197265625,132.8536376953125,39.76871871948242,132.9700927734375,58.438812255859375,0.0,0.0,131.910400390625,54.73658752441406,138.1265411376953,55.137420654296875,125.67760467529297,79.51266479492188,144.15536499023438,79.67147827148438,124.97468566894531,103.3802719116211,152.55494689941406,103.34756469726562,0
275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71121215820312,57.88077163696289,72.28034210205078,56.92376708984375,76.37753295898438,79.87120819091797,81.52252197265625,79.43482971191406,85.01567077636719,99.49060821533203,85.46538543701172,100.06282043457031,66.66165924072266,98.35538482666016,72.59255981445312,98.28695678710938,69.67799377441406,129.98667907714844,75.7277603149414,130.404296875,71.92859649658203,163.1466522216797,74.55044555664062,164.15228271484375,0
275,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.66741180419922,18.59451675415039,133.05880737304688,18.89342498779297,129.83071899414062,39.57970428466797,132.8462677001953,39.77858352661133,132.98800659179688,58.45595169067383,0.0,0.0,131.91635131835938,54.714202880859375,138.12808227539062,55.11417770385742,125.6906967163086,79.50599670410156,144.1356658935547,79.66635131835938,125.0049819946289,103.40872192382812,152.5229034423828,103.37554931640625,0
276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62141036987305,58.20794677734375,69.40116882324219,57.32350158691406,0.0,0.0,78.10871887207031,78.4716796875,0.0,0.0,83.17724609375,96.20069885253906,59.07086181640625,96.86700439453125,67.89985656738281,96.80530548095703,66.65203094482422,131.19236755371094,71.16078186035156,131.2781982421875,70.38958740234375,161.957763671875,68.29950714111328,163.30848693847656,0
277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.650753021240234,57.339752197265625,69.69819641113281,56.38029479980469,0.0,0.0,78.80913543701172,77.68283081054688,0.0,0.0,85.084228515625,95.4803466796875,57.86945724487305,94.73017883300781,66.97952270507812,94.61201477050781,65.54728698730469,130.32508850097656,71.0127182006836,130.44384765625,69.10419464111328,161.54141235351562,68.62440490722656,163.10104370117188,0
278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.85406494140625,57.51469421386719,69.416015625,56.68367004394531,0.0,0.0,78.18414306640625,77.97550964355469,0.0,0.0,84.24617767333984,95.69854736328125,58.00646209716797,95.12923431396484,66.85855102539062,95.06787872314453,65.42515563964844,130.0806884765625,70.81140899658203,130.29354858398438,69.03560638427734,161.18739318847656,68.68817138671875,162.84698486328125,0
279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.00929260253906,57.43310546875,69.35265350341797,56.65409851074219,0.0,0.0,78.13827514648438,77.93133544921875,0.0,0.0,84.24877166748047,95.56593322753906,58.06013870239258,95.13121032714844,66.76933288574219,95.0985107421875,65.48775482177734,129.99008178710938,70.76522827148438,130.26991271972656,69.1207046508789,161.1361083984375,68.68412780761719,162.87823486328125,0
280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.281768798828125,57.41398620605469,69.15231323242188,56.7445068359375,0.0,0.0,77.95016479492188,78.07940673828125,0.0,0.0,84.08094787597656,95.57502746582031,58.14117431640625,95.25843048095703,66.58050537109375,95.26831817626953,65.51332092285156,129.95053100585938,70.69218444824219,130.2702178955078,69.15991973876953,161.1030731201172,68.7051773071289,162.81210327148438,0
281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.360816955566406,57.38874816894531,69.148681640625,56.73155975341797,0.0,0.0,77.9785385131836,78.07286071777344,0.0,0.0,84.13212585449219,95.56616973876953,58.1638298034668,95.22189331054688,66.55386352539062,95.23307800292969,65.51266479492188,129.9488983154297,70.6793212890625,130.27069091796875,69.13774871826172,161.1100616455078,68.70109558105469,162.8113250732422,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0.0,0.0,0.0,0.0,0.0,0.0,71.62255859375,34.20745849609375,0.0,0.0,68.8433609008789,48.95855712890625,90.57211303710938,46.484214782714844,67.22197723388672,69.6607437133789,96.81242370605469,67.01866912841797,74.40679931640625,76.82646942138672,96.27420043945312,81.78893280029297,78.56944274902344,86.8873291015625,93.10108947753906,86.0862808227539,75.37055969238281,114.24546813964844,87.10125732421875,113.03268432617188,76.34278869628906,139.39639282226562,85.60017395019531,138.85499572753906,0
